"ESTU";"REGISTRO";"ID_CIS";"MODE";"FECHAINI";"HORAINI";"FECHAFIN";"HORAFIN";"DURACION";"IDSCREEN";"CCAA";"PROV";"MUN";"TAMUNI";"NACIONALIDAD";"PAIS_NACIONALIDAD";"SEXO";"BIRTH";"MES_NACIMIENTO";"DECADA";"URBRURAL";"INTERNET";"QTIME_1";"QTIME_2";"QTIME_3";"INTERNETHH";"INTERNETMM";"C_SATISFVIDA";"HORA_INCIO_V";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V26A";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"VEGET_VEGAN";"UNION_1";"INTPOL";"LEFT_RIGHT";"IDEOL_CATEG_1";"IDEOL_CATEG_2";"IDEOL_CATEG_OTRA_1";"IDEOL_CATEG_OTRA_2";"LUGAR_NAC";"PAIS_NACIMIENTO";"YEAR_ARRIVAL";"PROV_NAC";"F_BORN";"F_BORN1";"M_BORN";"M_BORN1";"FATH_WORK";"FATH_ISCO08";"FATH_NAT_DEGR";"MOTH_WORK";"MOTH_ISCO08";"MOTH_NAT_DEGR";"GENDER_ID";"GENDER_ID_OTRA";"ORIENTAC_SEXUAL";"ORIENTAC_SEXUAL_OTRA";"NAT_DEGR";"EDUCYRS";"REPETICION";"EDAD_REPETICION";"TIPO_COLEGIO";"TIPO_COLEGIO_2";"WORK";"C_SATISFTRABAJO";"WRKHRS";"EMPREL";"WRKSUP";"NSUP";"TYPORG";"ISCO08";"NACE_2";"MAINSTAT_M_1";"MAINSTAT_M_2";"MAINSTAT_M_3";"MAINSTAT_M_4";"MAINSTAT_M_5";"MAINSTAT_M_6";"MAINSTAT_M_7";"MAINSTAT_M_8";"MAINSTAT_M_9";"MAINSTAT_M";"MAINSTAT";"PARTLIV";"SPNAT_DEGR";"SPWORK";"SPWRKHRS";"SPEMPREL";"SPWRKSUP";"SPISCO08";"SPNACE_2";"SPMAINST_M_1";"SPMAINST_M_2";"SPMAINST_M_3";"SPMAINST_M_4";"SPMAINST_M_5";"SPMAINST_M_6";"SPMAINST_M_7";"SPMAINST_M_8";"SPMAINST_M_9";"SPMAINST_M";"SPMAINST";"MARITAL";"CHILDREN";"NBCHLD_LS18_1";"NBCHLD_LS18_2";"NBCHLD_GT18_1";"NBCHLD_GT18_2";"CHILD_D";"NAT_RELIG";"NAT_RELIG_OTRA";"ATTEND";"TOPBOT";"TOPBOT_PADRES";"TOPBOT_HIJOS";"MERIT";"VOTE_LE";"NAT_PRTY";"NAT_PRTY_OTRO";"NAT_ETHN_1";"NAT_ETHN_2";"NAT_ETHN_OTRA_1";"NAT_ETHN_OTRA_2";"HOMPOP_TOT";"HMP_SB_1";"HMP_SB_2";"HMP_SB_3";"HMP_SB_4";"HMP_SB_5";"HMP_SB_6";"HMP_SB_7";"HMP_SB_8";"HMP_SB_9";"HMP_SB_10";"HMP_GD_1";"HMP_GD_2";"HMP_GD_3";"HMP_GD_4";"HMP_GD_5";"HMP_GD_6";"HMP_GD_7";"HMP_GD_8";"HMP_GD_9";"HMP_GD_10";"HMP_YR_1";"HMP_YR_2";"HMP_YR_3";"HMP_YR_4";"HMP_YR_5";"HMP_YR_6";"HMP_YR_7";"HMP_YR_8";"HMP_YR_9";"HMP_YR_10";"NAT_INC";"NAT_RINC";"DIFICULT_ECO";"HORA_FINC";"ENC1";"ENC2";"ENC2A_1";"ENC2A_2";"ENC2A_OTRA_1";"ENC2A_OTRA_2";"ENC3";"ENC3A_CAWI_1";"ENC3A_CAWI_2";"ENC3A_CAWI_3";"ENC3A_CAWI_4";"ENC3A_CAWI_5";"ENC3A_CAWI_6";"ENC3A_CAWI_96";"ENC3A_CAWI_99";"ENC3A_CAWI_OTRO_1";"ENC3A_CAWI_OTRO_2";"ENC3A_PAPEL_1";"ENC3A_PAPEL_2";"ENC3A_PAPEL_3";"ENC3A_PAPEL_4";"ENC3A_PAPEL_5";"ENC3A_PAPEL_6";"ENC3A_PAPEL_96";"ENC3A_PAPEL_99";"ENC3A_PAPEL_OTRO_1";"ENC3A_PAPEL_OTRO_2";"ENC4";"ENC4_OTRO";"ENC5";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C3";"IA_C4";"GRABADOR";"PARTIALS";"EDAD";"INTERNETOT";"FATH_OCUPAISCO08";"MOTH_OCUPAISCO08";"ESTUDIOS";"OCUPAISCO08";"RAMA";"SITLAB";"ISCO08R";"SPESTUDIOS";"OCUPASPISCO08";"SPRAMA";"SPSITLAB";"NBCHLD_TOT";"RELIGION";"RECUERDO";"NIVELEDU";"PESODIS";"PESO";"PESOFIN"
3506;592;6050;41;"28/03/2025";"8:26:00";"28/03/2025";"8:53:30";1648;"407;904";1;41;0;1;1;0;2;1984;3;0;4;5;1;1;0;10;0;6;"8:27:43";5;1;1;5;5;5;3;3;2;2;2;5;5;1;1;1;1;1;1;3;3;3;3;3;3;1;36;3;4;1;1;2;2;2;25;60;25;60;3;3;2;3;3;3;3;3;1;1;1;1;1;2;7;6;6;6;4;3;3;1;1;3;3;3;4;0;9;99;0;0;1;0;0;41;1;0;1;0;2;3322;5;3;0;6;2;0;1;0;10;25;1;17;2;1;1;7;30;2;2;0;3;2431;73;1;0;0;0;0;0;0;0;0;1;0;1;17;1;35;1;1;3341;82;1;2;2;2;2;2;2;2;2;1;0;1;2;1;1;0;0;3;0;97;8;3;5;6;8;1;4;0;2;99;0;0;4;1;2;2;0;0;0;0;0;0;"";1;2;1;0;0;0;0;0;0;"";1978;2016;2019;0;0;0;0;0;0;"";4;1;3;"8:52:08";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";28;3;25;5;28;5;1;0;0;0;1;0;1;0;0;1;41;10,0;3;0;4;2;4;1;2;7;3;4;1;2;1;4;3;0,99977;1,7216;2,35987
3506;436;6051;41;"25/03/2025";"12:29:39";"25/03/2025";"13:02:42";1979;"393;852";1;41;0;1;1;0;1;1995;5;0;4;5;1;1;0;3;30;9;"12:31:14";2;2;2;2;2;4;3;3;2;1;2;2;4;2;2;2;2;2;0;3;3;3;3;3;3;1;4;2;4;3;1;2;2;2;12;10;996;996;0;0;0;0;0;0;0;0;3;3;3;3;4;1;1;1;1;1;1;3;3;3;4;4;3;3;3;10;8;1;0;0;1;0;0;29;1;0;1;0;1;5412;5;1;9111;4;1;0;1;0;10;98;1;15;1;3;1;8;40;1;2;0;1;5412;84;1;0;0;0;0;0;0;0;0;1;0;2;17;1;40;2;1;2261;86;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;2;1;97;7;6;5;6;7;1;97;0;1;2;0;0;3;3;3;0;0;0;0;0;0;0;"";1;2;0;0;0;0;0;0;0;"";1961;1963;0;0;0;0;0;0;0;"";9;5;4;"13:02:10";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";25;3;25;2;33;2;1;0;0;0;1;0;1;0;0;1;29;3,5;5;9;4;5;4;1;5;7;2;4;1;0;2;97;3;0,99977;1,7216;2,12908
3506;768;6062;41;"03/04/2025";"12:08:23";"03/04/2025";"14:00:59";4781;"393;851";1;21;0;1;1;0;1;1969;10;0;4;5;1;1;0;2;30;7;"12:12:46";3;3;3;4;4;5;3;3;2;1;3;3;4;1;3;3;3;3;1;3;3;3;3;3;3;1;24;3;4;4;1;2;2;2;3;3;21;2;3;3;3;3;2;3;3;3;2;1;1;2;8;98;98;7;97;98;3;3;3;3;3;4;3;1;3;5;4;99;0;0;1;0;0;21;1;0;1;0;1;8322;3;2;6110;1;1;0;1;0;13;15;1;8;1;3;1;6;50;1;2;0;3;8331;49;1;0;0;0;0;0;0;0;0;1;0;1;6;2;0;1;1;9211;1;2;2;2;2;2;1;2;2;2;6;0;3;1;0;0;1;0;1;1;97;7;5;4;4;7;1;1;0;2;1;0;0;3;1;2;0;0;0;0;0;0;0;"";2;1;0;0;0;0;0;0;0;"";1974;2001;0;0;0;0;0;0;0;"";5;4;4;"13:57:33";3;4;5;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";3;4;25;4;80;2;1;0;0;0;1;0;1;0;0;1;55;2,5;8;6;6;8;4;1;8;3;9;1;6;1;2;1;4;0,99977;1,7216;1,05817
3506;1730;6063;41;"26/04/2025";"19:18:07";"26/04/2025";"20:23:01";3892;"1231;692";1;4;0;1;2;340;2;1970;7;0;4;4;0;0;1;98;98;9;"19:22:45";2;3;2;3;4;5;3;3;2;2;2;4;2;2;2;2;2;2;2;4;2;3;3;3;3;1;12;2;2;1;2;2;2;2;999;0;998;0;3;3;3;3;3;2;3;2;3;2;3;9;3;1;1;7;1;1;2;3;3;3;2;2;9;3;3;8;6;99;0;0;2;340;2003;0;2;399;2;340;1;5245;98;1;2341;10;2;0;1;0;8;12;2;0;1;3;1;10;38;1;2;0;3;5322;88;1;0;0;0;0;0;0;1;0;8;1;1;8;1;38;1;2;9629;999;"";"";"";"";"";"";"";"";1;9;0;3;2;0;0;2;0;2;1;97;3;99;99;99;10;1;2;0;99;99;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";9999;0;0;0;0;0;0;0;0;"";99;99;1;"20:21:21";3;3;2;99;0;0;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";26;4;25;6;65;4;1;0;0;0;1;0;1;0;0;1;54;98,0;5;2;4;5;4;1;5;4;9;9;9;2;2;2;3;0,99977;1,7216;1,33051
3506;1499;6075;41;"20/04/2025";"17:52:17";"20/04/2025";"18:34:37";2498;"384;832";1;18;0;1;1;0;2;1983;99;0;8;2;6;6;6;96;96;7;"17:55:09";2;2;1;3;2;4;3;2;3;2;2;3;4;1;1;1;2;2;3;4;3;3;3;3;3;1;18;1;2;6;2;2;2;2;35;70;21;50;3;1;2;2;3;2;5;2;1;2;9;4;4;1;2;99;97;1;3;3;3;3;3;4;3;3;2;3;3;99;0;0;1;0;0;23;1;0;1;0;3;0;1;3;0;3;2;0;1;0;2;7;1;12;1;3;3;96;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;1;3;0;0;0;0;0;2;1;2;2;2;2;2;2;2;2;0;1;3;3;0;0;0;4;99;99;3;5;9;5;1;2;0;0;2;99;0;0;99;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";1;1;3;"18:33:09";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";20;4;25;7;42;3;1;0;0;0;1;0;1;0;0;1;41;96,0;0;0;1;0;0;2;16;1;0;0;2;3;9;90;1;0,99977;1,7216;1,79525
3506;237;6076;41;"21/03/2025";"18:33:31";"21/03/2025";"19:05:21";1863;"393;873";1;18;0;1;1;0;1;1988;10;0;4;5;0;0;1;98;98;8;"18:35:16";1;4;9;4;2;5;3;3;1;1;4;5;5;2;2;2;1;1;98;3;3;3;3;3;3;1;18;3;3;1;1;2;2;2;998;998;998;998;3;3;4;4;2;3;4;3;4;2;4;4;3;2;4;5;1;3;3;3;3;3;2;3;3;3;1;3;98;99;0;0;1;0;0;18;1;0;1;0;7;0;0;1;9111;1;1;0;1;0;7;17;1;15;1;3;1;10;45;1;2;0;3;9313;41;1;0;0;0;0;0;0;0;0;1;0;1;7;2;0;1;2;9112;86;2;2;2;2;2;1;2;2;2;6;0;3;4;1;1;2;0;4;1;97;5;5;5;4;0;1;97;0;1;2;0;0;6;1;2;2;2;2;0;0;0;0;"";2;1;1;2;1;0;0;0;0;"";1985;2000;2005;2008;2014;0;0;0;0;"";5;3;3;"19:04:45";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;32;3;1;0;0;0;1;0;1;0;0;1;36;98,0;0;9;3;9;3;1;9;3;9;4;6;4;2;97;2;0,99977;1,7216;2,66582
3506;555;6081;41;"27/03/2025";"11:52:16";"27/03/2025";"12:34:31";2533;"1746;982";1;29;0;1;1;0;2;1997;12;0;4;5;1;0;0;10;99;10;"11:53:42";3;3;4;4;2;5;3;3;8;1;4;4;4;3;1;1;1;1;98;3;3;3;3;3;3;1;18;2;4;8;2;2;2;2;7;0;996;996;0;0;0;0;0;0;0;0;1;1;1;4;3;1;1;1;1;3;1;3;3;3;3;3;3;3;3;77;98;99;0;0;1;0;0;29;1;0;1;0;1;8332;3;3;0;3;2;0;1;0;17;21;2;0;1;3;1;10;998;1;2;0;3;4323;49;1;0;0;0;0;0;0;0;0;1;0;2;3;1;998;2;1;6111;1;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;1;1;97;9;98;98;98;5;9;0;0;1;2;0;0;3;3;3;0;0;0;0;0;0;0;"";1;2;0;0;0;0;0;0;0;"";1978;1979;0;0;0;0;0;0;0;"";77;77;9;"12:22:07";3;8;99;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";27;3;25;4;43;2;1;0;0;0;1;0;1;0;0;1;27;10,0;8;0;7;4;4;1;4;2;6;1;1;0;2;99;4;0,99977;1,7216;1,21026
3506;1389;6083;41;"16/04/2025";"8:46:17";"16/04/2025";"9:28:28";2528;"393;851";1;21;0;1;1;0;2;1970;5;0;4;5;1;0;0;3;99;7;"8:48:22";5;2;1;4;5;5;3;3;2;2;3;4;3;3;2;2;2;2;2;3;3;3;3;3;3;1;24;3;4;1;5;2;1;2;35;2;0;0;5;1;4;1;2;1;1;1;1;1;1;2;2;6;7;6;4;3;4;3;3;3;4;1;3;3;2;6;2;10;0;0;1;0;0;21;1;0;1;0;1;7233;8;3;0;3;2;0;1;0;17;16;2;0;1;3;1;9;40;1;2;0;1;2341;85;1;0;0;0;0;0;0;1;0;1;1;1;14;1;12;2;1;3423;85;1;2;2;2;2;2;2;2;2;1;0;3;2;0;1;1;0;3;1;97;5;7;7;7;6;1;98;0;2;1;0;0;4;1;2;2;0;0;0;0;0;0;"";1;1;2;0;0;0;0;0;0;"";1969;2003;2010;0;0;0;0;0;0;"";10;7;4;"9:27:50";2;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";16;4;25;3;43;1;1;0;0;0;1;0;1;0;0;1;54;3,0;7;0;7;2;4;1;2;6;3;4;1;2;2;98;4;0,99977;1,7216;1,08387
3506;333;6087;41;"23/03/2025";"15:27:51";"23/03/2025";"16:16:45";2911;"384;832";1;41;0;1;1;0;2;1980;2;0;4;5;9;9;9;99;99;3;"15:31:12";5;1;2;4;5;5;3;9;3;2;5;4;4;1;1;1;1;1;98;3;3;3;3;3;3;1;98;3;4;4;2;2;2;2;998;998;998;998;3;1;1;5;2;1;5;5;1;4;4;4;1;98;98;1;7;1;4;8;3;3;5;5;3;3;1;77;98;99;0;0;1;0;0;41;1;0;1;0;7;0;0;1;8160;1;2;0;1;0;6;98;2;0;1;3;1;10;40;1;2;0;3;9329;46;"";"";"";"";"";"";"";"";1;9;0;1;6;2;0;1;2;8157;96;2;2;2;2;2;1;2;2;2;6;0;3;1;0;0;0;1;0;1;97;5;1;1;1;10;1;97;0;1;2;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1969;0;0;0;0;0;0;0;0;"";3;2;1;"16:15:55";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";23;3;25;7;49;3;1;0;0;0;1;0;1;0;0;1;45;99,0;0;8;3;9;4;9;9;3;8;4;6;1;2;97;2;0,99977;1,7216;2,02047
3506;217;6095;41;"21/03/2025";"15:33:14";"21/03/2025";"16:01:51";1716;"393;852";1;41;0;1;1;0;2;2002;5;0;4;5;0;0;1;98;98;8;"15:34:35";1;4;4;4;1;5;3;3;8;1;4;4;4;1;1;1;1;1;98;3;3;3;3;3;3;1;6;3;4;3;1;1;2;2;998;998;996;996;0;0;0;0;0;0;0;0;1;4;4;4;2;1;1;1;4;1;3;3;3;3;5;1;3;3;4;77;98;99;0;0;1;0;0;41;1;0;1;0;1;7112;98;1;5322;98;2;0;1;0;12;99;1;98;1;3;1;10;40;1;2;0;2;5245;47;0;0;0;1;0;0;0;0;0;4;0;2;4;2;0;8;8;9999;999;2;1;2;2;2;2;2;2;2;2;0;1;0;96;96;96;96;0;1;97;5;6;98;98;0;1;97;0;2;1;0;0;5;4;4;3;3;0;0;0;0;0;"";1;1;1;2;0;0;0;0;0;"";2001;1998;1973;1971;0;0;0;0;0;"";77;77;4;"16:01:24";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;29;3;1;0;0;0;1;0;1;0;0;1;22;98,0;7;5;6;5;4;4;5;5;99;9;2;0;2;97;3;0,99977;1,7216;1,61769
3506;377;6109;41;"24/03/2025";"14:23:51";"24/03/2025";"15:01:39";2257;"393;852";1;29;0;1;1;0;2;1992;4;0;4;5;1;1;0;7;30;8;"14:26:04";1;5;4;5;5;5;3;3;2;1;2;5;5;1;1;1;1;1;1;3;3;3;3;3;3;1;12;2;3;8;1;2;2;2;5;0;996;996;0;0;0;0;0;0;0;0;2;3;4;3;2;1;5;5;4;4;3;3;3;3;4;4;3;3;2;1;3;9;0;0;1;0;0;41;1;0;1;0;1;2330;12;3;0;5;2;0;2;0;17;19;2;0;1;3;1;9;25;1;2;0;2;2341;85;1;0;0;0;0;0;0;0;0;1;0;2;17;1;40;1;2;2211;86;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;1;0;97;7;6;8;5;4;1;4;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;"";2;0;0;0;0;0;0;0;0;"";1990;0;0;0;0;0;0;0;0;"";4;4;4;"15:01:21";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";24;3;25;1;38;2;1;0;0;0;1;0;1;0;0;1;32;7,5;2;0;7;2;4;1;2;7;2;4;1;0;1;4;4;0,99977;1,7216;1,21026
3506;1793;6115;41;"29/04/2025";"13:50:25";"29/04/2025";"14:38:00";2731;"358;794";1;21;0;1;1;0;2;1980;10;0;4;5;1;0;0;6;99;6;"13:53:02";4;2;3;4;2;4;3;3;2;2;2;3;4;2;2;2;2;2;2;3;3;3;3;3;3;1;6;2;4;4;1;2;2;2;28;35;30;30;3;3;3;3;3;2;2;3;2;2;2;2;2;2;2;3;4;4;2;3;3;3;3;3;3;3;2;4;6;99;0;0;1;0;0;21;1;0;1;0;1;9211;2;1;9112;3;2;0;1;0;16;99;2;0;1;8;2;96;0;1;2;0;2;4229;93;0;0;1;0;0;0;0;1;0;3;8;1;17;1;35;1;2;2422;84;1;2;2;2;2;2;2;2;2;1;0;3;1;0;1;0;0;2;1;97;5;7;5;8;7;1;2;0;2;99;0;0;5;3;5;1;2;0;0;0;0;0;"";2;1;1;2;0;0;0;0;0;"";1949;1961;1977;2020;0;0;0;0;0;"";7;7;3;"14:36:51";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";29;4;25;2;46;2;1;0;0;0;1;0;1;0;0;1;44;6,0;9;9;7;4;4;8;14;7;2;4;1;1;2;2;4;0,99977;1,7216;1,80212
3506;817;6132;41;"03/04/2025";"23:29:39";"04/04/2025";"1:01:21";5432;"360;803";1;29;0;1;1;0;2;1970;12;0;4;4;1;1;0;0;20;8;"23:34:48";2;2;1;4;3;4;3;3;2;2;4;4;3;2;1;2;2;9;2;3;3;3;3;3;3;1;36;3;9;3;2;1;2;2;24;20;7;999;3;1;3;9;2;2;2;1;1;1;2;2;2;6;4;2;4;1;2;3;3;3;3;3;3;2;2;5;6;99;0;0;1;0;0;29;1;0;1;0;1;5120;2;1;9111;2;2;0;9;0;6;10;2;0;1;2;1;8;40;1;2;0;2;9412;56;"";"";"";"";"";"";"";"";1;9;0;1;6;1;50;3;9;6110;1;1;2;2;2;1;2;2;2;2;5;1;3;2;0;0;1;1;2;1;97;5;6;5;4;5;1;2;0;2;1;0;0;3;9;9;0;0;0;0;0;0;0;"";1;1;0;0;0;0;0;0;0;"";1969;1997;0;0;0;0;0;0;0;"";5;99;3;"0:58:59";3;8;8;9;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";4;4;25;5;91;5;1;0;0;0;1;0;1;0;0;1;54;0,33;5;9;3;9;4;9;9;3;6;1;1;2;2;2;2;0,99977;1,7216;2,02047
3506;437;6133;41;"25/03/2025";"12:43:02";"25/03/2025";"13:29:20";2750;"390;844";1;11;0;1;1;0;1;1993;99;0;4;5;1;1;0;4;30;10;"12:44:44";1;5;4;1;1;4;3;3;2;2;5;1;4;1;5;1;1;1;3;4;3;3;3;3;3;1;12;3;4;4;2;2;1;2;998;90;996;996;0;0;0;0;0;0;0;0;4;4;4;4;4;1;1;3;3;3;3;3;3;3;4;1;8;3;1;77;98;99;0;0;1;0;0;11;1;0;1;0;1;9998;1;1;9211;1;1;0;1;0;3;11;1;14;1;2;1;10;42;5;1;9998;3;6112;1;0;0;0;1;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;2;1;0;0;3;1;97;5;6;6;8;98;2;0;0;2;99;0;0;5;3;3;2;2;0;0;0;0;0;"";1;2;1;1;0;0;0;0;0;"";1963;1965;2018;2018;0;0;0;0;0;"";77;77;4;"13:28:38";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";25;3;25;2;46;2;1;0;0;0;1;0;1;0;0;1;31;4,5;98;9;2;6;1;4;6;0;0;0;0;3;2;90;1;0,99977;1,7216;2,39136
3506;178;6134;41;"21/03/2025";"2:57:51";"21/03/2025";"3:44:07";2760;"375;667";1;18;0;1;3;128;2;2000;7;0;4;5;1;0;0;8;99;6;"3:00:14";5;1;1;5;1;5;3;3;3;1;1;1;5;1;4;4;1;1;3;3;3;3;3;3;3;1;24;3;4;3;1;1;2;2;14;0;996;996;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;4;4;4;3;3;3;4;1;3;3;3;0;9;5;0;0;2;128;2010;0;2;128;2;128;1;8331;6;1;9412;4;2;0;1;0;10;16;2;0;1;3;1;6;70;3;1;2;3;3434;56;1;0;0;0;0;0;0;1;0;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;96;96;96;96;5;0;97;8;6;5;8;7;5;0;0;2;99;0;0;6;3;3;4;4;6;0;0;0;0;"";2;1;1;1;2;0;0;0;0;"";1974;1973;1997;1993;1994;0;0;0;0;"";8;8;3;"3:43:02";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;46;5;1;0;0;0;1;0;1;0;0;1;24;8,0;8;9;4;3;4;1;3;0;0;0;0;0;1;95;3;0,99977;1,7216;1,61769
3506;143;6138;41;"20/03/2025";"18:49:29";"20/03/2025";"19:11:24";1312;"393;873";1;14;0;1;1;0;2;1986;2;0;4;5;1;1;0;4;5;8;"18:51:12";4;4;1;5;1;5;3;3;2;2;4;4;5;1;1;1;1;1;2;3;3;3;3;3;3;1;24;3;8;8;2;2;2;2;25;60;0;5;3;1;1;2;2;2;1;1;8;8;8;8;2;1;1;3;4;4;2;3;3;3;3;3;3;3;3;5;98;99;0;0;1;0;0;14;1;0;1;0;2;5151;1;2;1412;6;2;0;1;0;16;17;1;15;1;2;2;96;0;1;2;0;1;4311;84;0;1;0;0;0;0;0;0;0;2;0;1;7;1;60;3;1;8332;49;1;2;2;2;2;2;2;2;2;1;0;1;1;1;0;0;0;2;1;97;8;5;5;5;5;1;77;0;1;2;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1987;0;0;0;0;0;0;0;0;"";7;6;4;"19:10:59";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";20;3;25;4;22;3;1;0;0;0;1;0;1;0;0;1;39;4,08;5;1;7;4;4;2;16;3;8;4;1;1;2;77;4;0,99977;1,7216;1,80212
3506;1341;6145;41;"14/04/2025";"18:29:26";"14/04/2025";"21:06:04";4890;"1366;768";1;14;0;1;1;0;2;1970;1;0;4;5;0;0;1;98;98;8;"18:33:03";2;2;3;4;4;5;3;3;2;1;4;8;4;2;3;3;3;3;2;3;3;3;3;3;3;1;6;2;4;3;1;2;2;2;25;14;1;0;4;1;2;2;2;1;2;1;2;2;2;3;2;4;6;4;4;3;3;3;3;3;3;4;3;1;2;98;98;99;0;0;1;0;0;14;1;0;1;0;1;9211;1;3;0;1;2;0;1;0;12;98;2;0;1;3;1;5;40;1;2;0;3;5321;88;1;0;0;0;0;0;0;0;0;1;0;1;6;1;998;1;2;8332;49;1;2;2;2;2;2;2;2;2;1;0;3;2;0;0;2;0;2;1;97;5;4;3;4;7;3;0;0;1;2;0;0;5;1;2;2;5;0;0;0;0;0;"";1;1;1;2;0;0;0;0;0;"";1966;1998;2000;1998;0;0;0;0;0;"";6;3;3;"21:05:02";8;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";14;4;25;1;82;4;1;0;0;0;1;0;1;0;0;1;55;98,0;9;0;6;5;4;1;5;3;8;4;1;2;2;90;3;0,99977;1,7216;1,65192
3506;1961;6148;34;"N.P.";"N.P.";"N.P.";"N.P.";0;"N.P.";1;29;0;1;1;0;2;1950;6;0;4;5;0;0;1;98;98;8;"N.P.";3;3;8;3;8;3;3;2;2;2;3;3;3;2;2;2;3;3;99;3;3;3;3;3;3;9;0;0;9;9;9;1;9;2;999;998;998;998;8;3;3;9;9;9;2;8;8;8;8;8;1;3;3;4;98;98;3;3;3;3;8;8;3;3;2;77;99;99;0;0;1;0;0;29;1;0;1;0;2;6110;98;8;9998;98;2;0;1;0;9;98;2;0;3;1;2;96;0;3;1;9998;9;6113;1;0;0;0;0;0;0;1;0;0;7;0;1;98;2;0;3;1;6110;1;2;2;2;2;2;2;1;2;2;7;0;3;3;0;0;2;1;8;99;97;9;98;5;1;0;2;0;0;1;2;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1947;0;0;0;0;0;0;0;0;"";77;77;4;"N.P.";3;3;9;99;22;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;"27/04/2025";27;4;25;7;0;0;1;0;0;0;1;0;1;0;0;0;74;98,0;6;98;4;6;1;7;12;8;6;1;7;3;9;90;3;0,99977;1,7216;1,07847
